State,Year,Annual_Rainfall,Historical_Avg_Rainfall,Rainfall_Anomaly,Rainfall_Anomaly_Percent,Rainfall_Risk_Score,Regional_Rainfall_Risk,Flood_Events,Total_Known_Fatalities,Total_Known_Injuries,Total_Known_Displaced,Total_Animal_Fatalities,Average_Impact_Score,Historical_Flood_Present,Combined_Risk_Score,Combined_Risk_Level,Rainfall_Data_Available,Final_Risk_Level,Final_Risk_Score,Rainfall_Signal,Historical_Flood_Signal,Risk_Fusion_Score,Overall_Risk_Level,Recommended_Action
Telangana,1939.0,740.0,952.9709401709404,-212.97094017094025,-22.348104353815696,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1940.0,1082.6,952.9709401709404,129.62905982905966,13.6026246304853,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1941.0,594.4,952.9709401709404,-358.5709401709403,-37.626639497173045,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1942.0,906.9,952.9709401709404,-46.07094017094028,-4.834453835777642,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1943.0,899.3,952.9709401709404,-53.6709401709403,-5.63195979106278,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1944.0,960.5,952.9709401709404,7.529059829059747,0.7900618488648996,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1945.0,1027.4,952.9709401709404,74.42905982905984,7.810212955256435,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1946.0,822.8,952.9709401709404,-130.1709401709403,-13.659486840972374,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1947.0,1005.5,952.9709401709404,52.52905982905975,5.512136584105837,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1948.0,915.0,952.9709401709404,-37.97094017094025,-3.984480383434271,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1949.0,1038.6,952.9709401709404,85.62905982905966,8.985484889360828,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1950.0,761.3,952.9709401709404,-191.6709401709403,-20.11298897913499,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1951.0,900.8,952.9709401709404,-52.1709401709403,-5.474557299888082,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1952.0,729.7,952.9709401709404,-223.2709401709402,-23.42893479321528,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1953.0,1272.1,952.9709401709404,319.12905982905966,33.48780601555547,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1954.0,928.4,952.9709401709404,-24.570940170940275,-2.578351462273638,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1955.0,1203.2,952.9709401709404,250.2290598290598,26.257784920931027,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1956.0,1120.5,952.9709401709404,167.52905982905975,17.579660907499346,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1957.0,983.2,952.9709401709404,30.2290598290598,3.172086215308666,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1958.0,1113.9,952.9709401709404,160.92905982905984,16.887089946330683,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1959.0,1224.1,952.9709401709404,271.12905982905966,28.45092629796514,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1960.0,839.5,952.9709401709404,-113.47094017094024,-11.9070724392274,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1961.0,1146.5,952.9709401709404,193.5290598290597,20.30797075452744,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1962.0,1138.7,952.9709401709404,185.7290598290598,19.489477800419017,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1963.0,1010.1,952.9709401709404,57.12905982905977,5.99483755704158,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1964.0,887.5,952.9709401709404,-65.47094017094025,-6.870192721637065,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1965.0,778.9,952.9709401709404,-174.07094017094028,-18.2661330826852,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1966.0,970.9,952.9709401709404,17.929059829059725,1.881385787676136,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1967.0,942.1,952.9709401709404,-10.87094017094023,-1.140742042878059,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1968.0,748.7,952.9709401709404,-204.2709401709402,-21.43516990500244,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1969.0,1047.1,952.9709401709404,94.12905982905966,9.877432339350785,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1970.0,970.3,952.9709401709404,17.3290598290597,1.8184247912062548,0.0,Low,1.0,100.0,0.0,0.0,0.0,4.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1971.0,729.1,952.9709401709404,-223.87094017094023,-23.491895789685163,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1972.0,670.7,952.9709401709404,-282.2709401709402,-29.620099446086734,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1973.0,1042.5,952.9709401709404,89.52905982905975,9.394731366415051,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1974.0,830.4,952.9709401709404,-122.57094017094028,-12.861980885687236,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1975.0,1215.8,952.9709401709404,262.8290598290597,27.579965846798483,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1976.0,1035.6,952.9709401709404,82.62905982905966,8.670679907011431,0.0,Low,1.0,15.0,0.0,0.0,2000.0,2.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1977.0,808.6,952.9709401709404,-144.37094017094023,-15.149563757426174,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1978.0,1311.7,952.9709401709404,358.7290598290598,37.64323178256751,2.0,High,0.0,0.0,0.0,0.0,0.0,,0,2.0,High,1,High,2,2.0,0,2.0,HIGH,Increase monitoring and prepare local response resources.
Telangana,1979.0,791.7,952.9709401709404,-161.2709401709402,-16.922965157994437,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1980.0,922.6,952.9709401709404,-30.37094017094023,-3.1869744281491323,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1981.0,1143.5,952.9709401709404,190.5290598290597,19.993165772178045,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1982.0,933.2,952.9709401709404,-19.770940170940207,-2.074663490514597,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1983.0,1497.5,952.9709401709404,544.5290598290597,57.14015368940676,3.0,Critical,0.0,0.0,0.0,0.0,0.0,,0,3.0,Critical,1,Critical,3,3.0,0,3.0,CRITICAL,Immediate emergency monitoring and preparedness recommended.
Telangana,1984.0,742.8,952.9709401709404,-210.1709401709403,-22.0542863702896,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1985.0,785.9,952.9709401709404,-167.07094017094028,-17.53158812386994,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1986.0,1007.3,952.9709401709404,54.3290598290597,5.70101957351547,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1987.0,976.9,952.9709401709404,23.929059829059725,2.510995752374928,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1988.0,1544.9,952.9709401709404,591.9290598290598,62.11407241052722,3.0,Critical,0.0,0.0,0.0,0.0,0.0,,0,3.0,Critical,1,Critical,3,3.0,0,3.0,CRITICAL,Immediate emergency monitoring and preparedness recommended.
Telangana,1989.0,1161.0,952.9709401709404,208.0290598290597,21.82952816921619,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1990.0,1425.7,952.9709401709404,472.7290598290598,49.60582111184455,2.0,High,0.0,0.0,0.0,0.0,0.0,,0,2.0,High,1,High,2,2.0,0,2.0,HIGH,Increase monitoring and prepare local response resources.
Telangana,1991.0,849.1,952.9709401709404,-103.87094017094024,-10.89969649570933,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1992.0,863.5,952.9709401709404,-89.47094017094025,-9.388632580432231,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1993.0,885.6,952.9709401709404,-67.37094017094023,-7.069569210458347,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1994.0,975.7,952.9709401709404,22.7290598290598,2.3850737594351767,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1995.0,1286.0,952.9709401709404,333.02905982905975,34.946402433774345,2.0,High,0.0,0.0,0.0,0.0,0.0,,0,2.0,High,1,High,2,2.0,0,2.0,HIGH,Increase monitoring and prepare local response resources.
Telangana,1996.0,986.8,952.9709401709404,33.8290598290597,3.5498521941279315,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1997.0,856.0,952.9709401709404,-96.97094017094024,-10.175645036305722,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,1998.0,1093.0,952.9709401709404,140.02905982905975,14.69394856929655,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,1999.0,863.8,952.9709401709404,-89.1709401709403,-9.3571520821973,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,2000.0,1078.0,952.9709401709404,125.02905982905976,13.11992365754957,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2001.0,922.3,952.9709401709404,-30.6709401709403,-3.218454926384079,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,2002.0,765.3,952.9709401709404,-187.6709401709403,-19.693249002669127,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,2003.0,963.2,952.9709401709404,10.229059829059793,1.0733863329793607,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,2004.0,667.0,952.9709401709404,-285.97094017094025,-30.00835892431766,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,2005.0,1163.1,952.9709401709404,210.12905982905968,22.04989165686076,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2006.0,1053.0,952.9709401709404,100.02905982905976,10.496548804637936,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,2007.0,843.3,952.9709401709404,-109.6709401709403,-11.508319461584836,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,2008.0,1035.3,952.9709401709404,82.3290598290597,8.639199408776497,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,2009.0,666.3,952.9709401709404,-286.6709401709403,-30.08181342019919,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,2010.0,1276.4,952.9709401709404,323.42905982905984,33.93902649025629,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2011.0,753.1,952.9709401709404,-199.87094017094023,-20.97345593089,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,2012.0,1008.6,952.9709401709404,55.62905982905977,5.837435065866882,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Telangana,2013.0,1348.7,952.9709401709404,395.7290598290598,41.52582656487673,2.0,High,0.0,0.0,0.0,0.0,0.0,,0,2.0,High,1,High,2,2.0,0,2.0,HIGH,Increase monitoring and prepare local response resources.
Telangana,2014.0,746.4,952.9709401709404,-206.57094017094028,-21.67652039147032,0.0,Low,2.0,4.0,0.0,0.0,0.0,0.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2015.0,857.3,952.9709401709404,-95.6709401709403,-10.039229543954322,0.0,Low,1.0,5.0,0.0,0.0,91.0,2.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2016.0,1043.4,952.9709401709404,90.42905982905984,9.48917286111988,0.0,Low,3.0,49.0,9.0,0.0,6733.0,0.3333333333333333,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2017.0,815.7,952.9709401709404,-137.2709401709402,-14.404525299199268,0.0,Low,2.0,0.0,0.0,0.0,0.0,-1.0,1,1.0,Moderate,1,Moderate,1,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2018.0,,,,,,,1.0,0.0,0.0,0.0,0.0,-1.0,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2019.0,,,,,,,1.0,10.0,0.0,0.0,0.0,2.0,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2020.0,,,,,,,4.0,63.0,0.0,6.0,0.0,1.0,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2021.0,,,,,,,10.0,15.0,0.0,0.0,0.0,0.8,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2022.0,,,,,,,109.0,26.0,4.0,3.0,355.0,-0.7339449541284404,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Telangana,2023.0,,,,,,,13.0,29.0,0.0,0.0,0.0,0.1538461538461538,1,1.0,Moderate,0,Historical Flood Signal,2,0.0,1,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Tripura,1901.0,2168.4,2432.7179487179487,-264.31794871794864,-10.865129221299377,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1902.0,2175.0,2432.7179487179487,-257.7179487179488,-10.593827733041024,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1903.0,2230.7,2432.7179487179487,-202.0179487179489,-8.304207597284885,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1904.0,2519.8,2432.7179487179487,87.08205128205145,3.5796197141532176,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1905.0,2527.6,2432.7179487179487,94.88205128205118,3.9002487457312665,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1906.0,2514.4,2432.7179487179487,81.68205128205136,3.3576457692145567,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1907.0,2121.7,2432.7179487179487,-311.0179487179489,-12.784792782157773,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1908.0,2319.3,2432.7179487179487,-113.41794871794856,-4.662190648846909,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1909.0,2308.7,2432.7179487179487,-124.01794871794893,-5.097917281504287,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1910.0,2267.9,2432.7179487179487,-164.81794871794864,-6.775053754374127,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1911.0,2479.8,2432.7179487179487,47.08205128205145,1.935368270163168,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1912.0,2308.8,2432.7179487179487,-123.91794871794856,-5.093806652894297,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1913.0,2613.2,2432.7179487179487,180.4820512820511,7.418946835869971,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1914.0,2529.2,2432.7179487179487,96.48205128205107,3.966018803490865,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1915.0,2819.9,2432.7179487179487,387.18205128205136,15.915616172688566,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Tripura,1916.0,2555.0,2432.7179487179487,122.28205128205128,5.026560984864454,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1917.0,2222.2,2432.7179487179487,-210.5179487179489,-8.65361102913277,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1918.0,3013.3,2432.7179487179487,580.5820512820515,23.865571904380463,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Tripura,1919.0,2047.9,2432.7179487179487,-384.81794871794864,-15.818436696319402,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1920.0,2375.8,2432.7179487179487,-56.91794871794855,-2.339685484210963,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1921.0,2638.2,2432.7179487179487,205.4820512820511,8.446603988363751,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1922.0,2462.6,2432.7179487179487,29.88205128205118,1.2283401492474346,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1923.0,2685.5,2432.7179487179487,252.78205128205127,10.390931320881991,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1924.0,2701.7,2432.7179487179487,268.9820512820511,11.056853155697956,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1925.0,2447.5,2432.7179487179487,14.78205128205127,0.6076352291411944,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1926.0,2463.2,2432.7179487179487,30.48205128205109,1.2530039209072816,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1927.0,2887.5,2432.7179487179487,454.78205128205127,18.69440111303175,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Tripura,1928.0,2472.4,2432.7179487179487,39.68205128205136,1.6311817530250043,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1929.0,2859.4,2432.7179487179487,426.68205128205136,17.53931447362874,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Tripura,1930.0,2487.4,2432.7179487179487,54.68205128205136,2.247776044521273,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1931.0,2461.1,2432.7179487179487,28.38205128205118,1.1666807200978075,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1932.0,2761.7,2432.7179487179487,328.9820512820511,13.52323032168303,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Tripura,1933.0,2451.8,2432.7179487179487,19.08205128205145,0.7843922593701322,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
Tripura,1934.0,3040.8,2432.7179487179487,608.0820512820515,24.99599477212362,1.0,Moderate,0.0,0.0,0.0,0.0,0.0,,0,1.0,Moderate,1,Moderate,1,1.0,0,1.0,MODERATE,Continue monitoring rainfall and historical flood conditions.
Tripura,1935.0,2543.3,2432.7179487179487,110.58205128205144,4.545617437497372,0.0,Low,0.0,0.0,0.0,0.0,0.0,,0,0.0,Low,1,Low,0,0.0,0,0.0,LOW,Routine monitoring recommended.
